poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"we have our dreams ; not happiness .<br>great cities are upon the hill<br>to lighten all our dream , and still<br>we have no cities to possess<br>but cities built of bitterness .",-0.2642263174057007,-0.2544943690299988,-0.2457502782344818,-0.25797003507614136,-0.24895071983337402,-0.268295019865036,-0.24679191410541534,-0.24965979158878326,-0.2514326274394989,-0.26615744829177856,-0.263366162776947
"and did the gods above then smile<br>when we believed that love would last ,<br>counting its heart-beats on the dial<br>of hours that have too soon slipped past ,<br>the while .",-0.2642253041267395,-0.25448769330978394,-0.24574428796768188,-0.25794294476509094,-0.24893610179424286,-0.268282413482666,-0.24680571258068085,-0.24963577091693878,-0.2514406442642212,-0.2661505341529846,-0.2633484899997711
"why can n't i think that such men had not lived ,— <br>“ it was the time , but not so , and then — <br>the story of its joy was broken , <br>and the heart of",-0.26422685384750366,-0.25448599457740784,-0.24576951563358307,-0.2579571008682251,-0.24894572794437408,-0.26829230785369873,-0.24680450558662415,-0.24964606761932373,-0.2514490485191345,-0.2661677300930023,-0.2633723318576813
"at length a sail appears in sight ,<br>and toward the maiden moves !<br>‘ tis wealth that comes , and gay and bright ,<br>his golden bark reflects the light ,<br>but ah ! it is not love 's .",-0.26422563195228577,-0.2544749677181244,-0.24574559926986694,-0.2579593062400818,-0.24894391000270844,-0.26828205585479736,-0.24680830538272858,-0.24965326488018036,-0.25143179297447205,-0.2661653459072113,-0.2633556127548218
"another global supersonic flight ! <br>or any other signal generator, <br>to number one electric satellite, <br>or gonna catch another razor laser. <br><br>my nation under cosmic radiation ! <br>they wanna battle me magnetic mirror ! <br>this song with satellite communication, <br>a billion lyrics by an ancient ringer.",-0.2642260491847992,-0.25448113679885864,-0.24576300382614136,-0.2579622268676758,-0.24896706640720367,-0.26827624440193176,-0.2468334287405014,-0.24964195489883423,-0.25141727924346924,-0.26617497205734253,-0.2633480727672577
"all things are happy with myself when then <br>here , in green of leaves , the sun should ’ bright <br>and leave me gently onward to be such <br>by many rifted worth of my bad bane",-0.2642260193824768,-0.25451770424842834,-0.24575942754745483,-0.25795674324035645,-0.24894174933433533,-0.26829320192337036,-0.24680699408054352,-0.24964290857315063,-0.2514500021934509,-0.2661503255367279,-0.26333287358283997
"when i consider what the world is so<br>love to forget; so much as they did know<br>and all that happy is, that he doth lose<br>yet truly he, for him who never knows",-0.2642262876033783,-0.2544908821582794,-0.24576526880264282,-0.2579716444015503,-0.24894453585147858,-0.26829370856285095,-0.24680443108081818,-0.24965085089206696,-0.2514532804489136,-0.2661835551261902,-0.2633635401725769
"and this sad rose talk ,<br>there 's a certain two lovers shine there ,<br>who ‘ twas like noble ’ this your ways old right ,<br>my hand and god hath heart ”<br>thy longed lets roll<br>its quivering lips , life thinks",-0.26422518491744995,-0.2545033395290375,-0.24577179551124573,-0.2579635977745056,-0.24896912276744843,-0.26827484369277954,-0.24680107831954956,-0.24965567886829376,-0.2514433264732361,-0.26617002487182617,-0.26335227489471436
"because i wanted them) i started out,<br>alone and frightened, knowing only we,<br>together in that moment of that rout,<br>possessed the only option. i was not,<br>however, fully certain whether this,<br>in hindsight, mattered: i had always bought,<br>myself and others had assured my bliss,<br>because i needed to be wanted; now,<br>i wondered whether wanting was my cow.",-0.2642251253128052,-0.2544872760772705,-0.2457796037197113,-0.2579658031463623,-0.24897709488868713,-0.26827701926231384,-0.24678735435009003,-0.2496439814567566,-0.251442551612854,-0.26618054509162903,-0.263336718082428
"alas! alas, the liver is, alas!<br>alas. the tumor causes many there,<br>alas. alas, alas, the liver mass,<br>the massive liver mass. alas, again,<br>alas! again, again, the massive lump,<br>the massive tumor. liver cancer then,<br>perhaps, is caused, perhaps, perhaps. but jump,<br>you people, jumping into airplanes, jump,<br>because the airplane, airplane people lump.",-0.2642263174057007,-0.2545243799686432,-0.24580815434455872,-0.25800150632858276,-0.24898523092269897,-0.2683175206184387,-0.2468235045671463,-0.24965450167655945,-0.2514396905899048,-0.2661895453929901,-0.26339805126190186
"1 . the sun looked up ! the clouds grew dim ; <br>and the silence , and the light <br>of the wide world , and nothing of all that are <br>but mine own eyes ,",-0.2642255127429962,-0.2544759213924408,-0.2457372546195984,-0.25792813301086426,-0.2489234060049057,-0.26827749609947205,-0.2467891275882721,-0.24962389469146729,-0.251437783241272,-0.2661502957344055,-0.2633489668369293
"are dreaming of another summer; they,<br>with open mouths and laughing eyes are prey,<br>before another season comes on day.<br>the children are awake and laughing, they,<br>indeed; and dreaming of that summer they,<br>perhaps, forget the sorrow, that they pay,<br>before it comes around. another way,<br>another time perhaps they saw the trees,<br>beneath which they asleep provided these.",-0.2642248570919037,-0.2545042037963867,-0.24576714634895325,-0.25795137882232666,-0.24894961714744568,-0.26828593015670776,-0.24680094420909882,-0.24964462220668793,-0.2514432966709137,-0.266166627407074,-0.26333358883857727
"giant oak , in his strength & his scorn<br>of the winds , by the roots was uptorn :<br>but slim reeds at his side ,<br>the fierce gale did outride ,<br>since , by bending the burden was borne .",-0.2642253339290619,-0.2544957399368286,-0.2457636594772339,-0.25795984268188477,-0.2489483803510666,-0.26827219128608704,-0.24680183827877045,-0.24964235723018646,-0.25143009424209595,-0.2661757469177246,-0.2633415758609772
"oh , sorrowing , wan and sunk ,<br>thy great feet in darkness you snow ,<br>more heed to the granted of love ,<br>and learning the clothe up to be fragrance like as you .<br>all is blest , i 'm new love that is high<br>let waiting in her sight to sail",-0.2642259895801544,-0.25451117753982544,-0.24577446281909943,-0.2579750716686249,-0.2489658147096634,-0.2682996392250061,-0.24681034684181213,-0.2496522068977356,-0.25144895911216736,-0.2661828100681305,-0.2633673846721649
"with lions and of fold, which she has told<br>for nothing there can find a land of gold<br>shall he behold it on the world to say<br>and he was such a thing to pass his way",-0.26422590017318726,-0.25449037551879883,-0.24575428664684296,-0.25796282291412354,-0.24895715713500977,-0.2682802081108093,-0.2467867136001587,-0.2496485859155655,-0.251430869102478,-0.26616865396499634,-0.26333412528038025
"but calmly lay upon her breast<br>and she was not to worship him— he sighed<br>then could he left in map of land, to rest<br>who in the man who wept, and god has died",-0.2642260789871216,-0.2544746398925781,-0.24575676023960114,-0.2579580545425415,-0.24892771244049072,-0.2682773768901825,-0.24679780006408691,-0.24963870644569397,-0.2514273524284363,-0.26617202162742615,-0.2633325159549713
"and all are those , and minster that thou art <br>her absent did suspicion help supplied <br>shall i oft give the sovereign ring of art <br>that burns on me complaining to my heart",-0.26422610878944397,-0.2545066475868225,-0.24576930701732635,-0.2579537034034729,-0.2489343285560608,-0.2682764530181885,-0.24680063128471375,-0.24964003264904022,-0.2514432668685913,-0.26614972949028015,-0.2633238136768341
"so people , passing under<br>the ash-trees of the valley-road , will raise<br>their eyes and look at the grave on the hill , in<br>wonder ,<br>wondering mount , and put the flowers asunder",-0.26422539353370667,-0.25449493527412415,-0.2457684725522995,-0.25796419382095337,-0.24895894527435303,-0.26827114820480347,-0.24681004881858826,-0.24965208768844604,-0.25144779682159424,-0.2661856710910797,-0.26335570216178894
"himself, upon himself, upon himself,<br>upon another evening after she,<br>myself upon myself, upon my self,<br>upon my self, upon my self again,<br>upon another night again; and he,<br>myself he likewise he himself had then,<br>myself myself he also after me,<br>myself another morning after he,<br>upon myself again upon the three.",-0.26422619819641113,-0.2545168399810791,-0.24577586352825165,-0.2579701244831085,-0.24893182516098022,-0.26827773451805115,-0.24683526158332825,-0.24965032935142517,-0.2514367401599884,-0.2661764919757843,-0.26333460211753845
"“ and i have heard the voice , ” he said ; <br>“ the one at home , ” he said , “ i shall be good . ” <br>so i say , <br>“ i am come",-0.2642271816730499,-0.2545033097267151,-0.24575018882751465,-0.2579578459262848,-0.24893784523010254,-0.26829993724823,-0.2468031346797943,-0.24964621663093567,-0.25144919753074646,-0.26617541909217834,-0.26335474848747253
"at sunset among the the burning fare .<br>for the women , like a fond and court .<br>the following two men that pass down nymphs ,<br>to joys we travel in the ,<br>nor for life or two little worth we view<br>in pitiless silence",-0.2642267942428589,-0.254510760307312,-0.24577617645263672,-0.25798285007476807,-0.24897056818008423,-0.26829391717910767,-0.24682216346263885,-0.24965547025203705,-0.25145775079727173,-0.26616737246513367,-0.2633800208568573
"about the doors of the infernal stone <br>still from its half still tethys 's mighty door <br>as tis choosing ,— when a thought is tied <br>and with thy fame — the season is vaine",-0.26422563195228577,-0.2544938921928406,-0.24577254056930542,-0.2579714357852936,-0.2489526867866516,-0.26829952001571655,-0.2468239665031433,-0.2496650367975235,-0.2514423131942749,-0.26618486642837524,-0.2633722126483917
"to ... clad compassion with me ! ) the monarch they<br>gray , another worm would have to die<br>of memory of thy breast he likes<br>as poverty of men around it away ,<br>the paris instead out and by the soldiers :<br>love , and",-0.26422664523124695,-0.2544969618320465,-0.24575567245483398,-0.2579653263092041,-0.24893030524253845,-0.268280565738678,-0.24679528176784515,-0.24964633584022522,-0.25144439935684204,-0.26615846157073975,-0.2633501887321472
"there was a people , one , two , <br>in the little green orchard , <br>and the shining fountains of the moon . <br>the rose was green and red ,",-0.26422613859176636,-0.25449374318122864,-0.24575404822826385,-0.25795188546180725,-0.2489532232284546,-0.26828500628471375,-0.24680595099925995,-0.2496480941772461,-0.25144219398498535,-0.2661797106266022,-0.2633408308029175
"that for it is this royal word of fame<br>bent on his bosom, it is in his sight<br>and with a terror for the villain's right<br>into the lawyer, and a bearer's name",-0.26422619819641113,-0.2544747591018677,-0.24578124284744263,-0.2579638957977295,-0.24894122779369354,-0.2682719826698303,-0.246823251247406,-0.24965083599090576,-0.25144162774086,-0.2661691904067993,-0.2633577883243561
"the empty ruins , lapsed again<br>into nature 's wide domain ,<br>sow themselves with seed and grain<br>as day and night and day go by ;<br>and hoard june 's sun and april 's rain .",-0.2642253339290619,-0.2545042037963867,-0.24576038122177124,-0.2579517364501953,-0.2489410936832428,-0.2682715058326721,-0.24680884182453156,-0.24964913725852966,-0.25143709778785706,-0.2661612927913666,-0.26331833004951477
"the sun is pale with the sea , <br>the sweet green town and the sea , <br>and the green leaves of the golden glow <br>where the leaves are flying ,",-0.2642256021499634,-0.2544681429862976,-0.24575310945510864,-0.25793206691741943,-0.2489270716905594,-0.2682907283306122,-0.2468213438987732,-0.24963624775409698,-0.2514333426952362,-0.26616883277893066,-0.26334238052368164
this is the spot :— ‘ tis here tradition says<br>that hopeless love from this high towering rock<br>leaps headlong to oblivion or to death .<br>oh ‘ tis a giddy height ! my dizzy head<br>swims at the precipice — ‘ tis death to fall !,-0.2642258107662201,-0.2545027732849121,-0.2457573413848877,-0.25796860456466675,-0.24896135926246643,-0.26828253269195557,-0.2468273937702179,-0.24965950846672058,-0.2514377534389496,-0.2661762535572052,-0.2633598744869232
then die — that she<br>the common fate of all things rare<br>may read in thee ;<br>how small a part of time they share<br>that are so wondrous sweet and fair !,-0.26422539353370667,-0.2544962465763092,-0.24575777351856232,-0.2579635977745056,-0.24894782900810242,-0.2682955861091614,-0.24681617319583893,-0.24965769052505493,-0.25145184993743896,-0.2661815285682678,-0.26334714889526367
